35.7,1.55267,1,0,5,0.69897,6.19171e-06,-5.20819
35.8,1.55388,1,0,5,0.69897,6.15536e-06,-5.21075
35.9,1.55509,1,0,5,0.69897,6.1195e-06,-5.21328
36,1.5563,1,0,5,0.69897,6.08394e-06,-5.21581
36.1,1.55751,1,0,5,0.69897,6.04883e-06,-5.21833
36.2,1.55871,1,0,5,0.69897,6.01406e-06,-5.22083
36.3,1.55991,1,0,5,0.69897,5.97966e-06,-5.22332
36.4,1.5611,1,0,5,0.69897,5.94565e-06,-5.2258
36.5,1.56229,1,0,5,0.69897,5.91194e-06,-5.22827
36.6,1.56348,1,0,5,0.69897,5.87866e-06,-5.23072
36.7,1.56467,1,0,5,0.69897,5.84564e-06,-5.23317
36.8,1.56585,1,0,5,0.69897,5.81306e-06,-5.23559
36.9,1.56703,1,0,5,0.69897,5.78073e-06,-5.23802
37,1.5682,1,0,5,0.69897,5.74881e-06,-5.24042
37.1,1.56937,1,0,5,0.69897,5.71717e-06,-5.24282
37.2,1.57054,1,0,5,0.69897,5.68585e-06,-5.2452
37.3,1.57171,1,0,5,0.69897,5.65488e-06,-5.24758
37.4,1.57287,1,0,5,0.69897,5.62416e-06,-5.24994
37.5,1.57403,1,0,5,0.69897,5.59383e-06,-5.25229
37.6,1.57519,1,0,5,0.69897,5.56373e-06,-5.25463
37.7,1.57634,1,0,5,0.69897,5.53398e-06,-5.25696
37.8,1.57749,1,0,5,0.69897,5.5045e-06,-5.25928
37.9,1.57864,1,0,5,0.69897,5.47528e-06,-5.26159
38,1.57978,1,0,5,0.69897,5.4464e-06,-5.26389
38.1,1.58092,1,0,5,0.69897,5.41772e-06,-5.26618
38.2,1.58206,1,0,5,0.69897,5.38938e-06,-5.26846
38.3,1.5832,1,0,5,0.69897,5.36128e-06,-5.27073
38.4,1.58433,1,0,5,0.69897,5.33341e-06,-5.27299
38.5,1.58546,1,0,5,0.69897,5.30587e-06,-5.27524
38.6,1.58659,1,0,5,0.69897,5.27851e-06,-5.27749
38.7,1.58771,1,0,5,0.69897,5.25142e-06,-5.27972
38.8,1.58883,1,0,5,0.69897,5.2246e-06,-5.28195
38.9,1.58995,1,0,5,0.69897,5.19796e-06,-5.28417
39,1.59106,1,0,5,0.69897,5.17159e-06,-5.28638
39.1,1.59218,1,0,5,0.69897,5.14545e-06,-5.28858
39.2,1.59329,1,0,5,0.69897,5.11949e-06,-5.29077
39.3,1.59439,1,0,5,0.69897,5.09377e-06,-5.29296
39.4,1.5955,1,0,5,0.69897,5.06828e-06,-5.29514
39.5,1.5966,1,0,5,0.69897,5.04294e-06,-5.29732
39.6,1.5977,1,0,5,0.69897,9.27894e-06,-5.0325
39.7,1.59879,1,0,5,0.69897,9.34935e-06,-5.02922
39.8,1.59988,1,0,3,0.477121,5.29943e-06,-5.27577
39.9,1.60097,1,0,5,0.69897,9.0559e-06,-5.04307
40,1.60206,1,0,5,0.69897,9.10077e-06,-5.04092
40.1,1.60314,1,0,3,0.477121,5.20432e-06,-5.28364
40.2,1.60423,1,0,5,0.69897,8.82098e-06,-5.05448
40.3,1.60531,1,0,3,0.477121,5.46559e-06,-5.26236
40.4,1.60638,1,0,3,0.477121,5.42993e-06,-5.26521
40.5,1.60746,1,0,3,0.477121,5.39465e-06,-5.26804
40.6,1.60853,1,0,5,0.69897,9.33468e-06,-5.0299
40.7,1.60959,1,0,5,0.69897,9.24628e-06,-5.03403
40.8,1.61066,1,0,5,0.69897,9.15869e-06,-5.03817
40.9,1.61172,1,0,5,0.69897,9.07201e-06,-5.0423
41,1.61278,1,0,5,0.69897,8.98645e-06,-5.04641
41.1,1.61384,1,0,5,0.69897,8.90168e-06,-5.05053
41.2,1.6149,1,0,3,0.477121,7.92358e-06,-5.10108
41.3,1.61595,1,0,3,0.477121,9.21859e-06,-5.03534
41.4,1.617,1,0,5,0.69897,4.67576e-06,-5.33015
41.5,1.61805,1,0,3,0.477121,7.71906e-06,-5.11244
41.6,1.61909,1,0,3,0.477121,8.95923e-06,-5.04773
41.7,1.62014,1,0,5,0.69897,4.60773e-06,-5.33651
